,14517X2,14517X5,14517X4,14517X3,14517X12,14517X8,14517X10,14517X6,14517X1,14517X7,14517X11,14517X9
YKL006W,0.5694919555666523,0.3534689314488217,0.3286455195015364,0.6068594578133439,0.33366035239688163,0.4070023082043855,0.28959982876175516,0.39913177809026346,0.5424984211756851,0.4009722198632261,0.35161437230470105,0.39046125829276535
YKL005C,0.015917389565804643,0.021327112710677013,0.020866348977051294,0.016325009502804085,0.02925679142282254,0.026211076866911362,0.027825485939339693,0.02218027233735962,0.01732960992241443,0.024937439599755806,0.027628310671324836,0.027765568604137123
YKL004W,0.07739573816809008,0.07806178896229873,0.07913182534567263,0.07858424308389714,0.0769525607242229,0.09730989522582509,0.07651244731088874,0.0789243691309544,0.0810732684998052,0.09343732586717655,0.07622445650562895,0.09638491162252712
YKL003C,0.0685309107473635,0.07173197226155666,0.07147683707544575,0.06348773956537286,0.05584062798208084,0.06808079887565534,0.052735506253020877,0.0755863673927404,0.06619568189564909,0.07200557469374835,0.06000711071444913,0.073028323923906
YKL002W,0.05529198480753192,0.0736725413492524,0.07508213605521727,0.05152808845791261,0.07277139342588175,0.06771298809572854,0.07815094089624453,0.0732793136088656,0.05753706118400122,0.07417153375357587,0.0759726630654127,0.07256170034210087
YKL001C,0.04318040718302493,0.0657194945134714,0.058098517656389945,0.045083023900952174,0.07062312932266343,0.08494662036582619,0.06625956984376097,0.05690333702703002,0.03838192229537233,0.08392346929778757,0.06657654382456543,0.09689427285457122
YKR001C,0.11196167687770998,0.11519508844849473,0.11679688969515842,0.10323245701998665,0.10488583562771797,0.12139783330600067,0.10566925033547693,0.10978912888309442,0.11160049925189,0.11424753662045536,0.10247125948503706,0.11736451150190849
YKR002W,0.03154056673048696,0.034022924150779434,0.03876364818489379,0.026074136957640253,0.04073066616876381,0.03819172649511944,0.03783910878725021,0.03885365909779744,0.032075033655287674,0.03855162122701398,0.04103583815616706,0.03944842132783999
YKR003W,0.04953862963161306,0.11216483352050448,0.11647791700927804,0.05071703794069198,0.09794636196240301,0.0948706370432636,0.09678319170595555,0.11706671310691143,0.053141502768453835,0.08502945202920803,0.09472757243037881,0.0952125845630868
YKR004C,0.005796740342725121,0.005121730517321637,0.004749990041985162,0.00747549033774094,0.01335771867929776,0.010395132731551677,0.0106153825177696,0.005924454057865402,0.006591715868991705,0.014377291754401035,0.012631625226497049,0.011308725277196943
YKR005C,0.003534647430618479,0.004758933776544258,0.004589212673745177,0.0037279858015735463,0.004052818488790969,0.004554510209627447,0.003470650835757316,0.005227769458639457,0.004377383896314464,0.0053206320397102954,0.00391745474757199,0.004129436286039565
YKR006C,0.08234215840949258,0.07907096032743037,0.08273728036493552,0.07528145704922251,0.06278683125852359,0.07899964826429763,0.06053477364362096,0.07607869239108392,0.09512527900596648,0.07634189626632598,0.06608750983605607,0.08210551776942453
YKR007W,0.07095804716966596,0.09770685909967429,0.10552894543277036,0.06217420012608927,0.09221562668388963,0.11067722569599096,0.08637187875350592,0.10733264169769136,0.07447174106211961,0.11263778028066694,0.09651629134330492,0.11391497765239832
YKR008W,0.018204625186630793,0.021292721181155435,0.018406211412692504,0.019302796265561164,0.02138879455593162,0.0196519844193856,0.020142573988553458,0.02133151872733992,0.018335196257815916,0.0198966540964223,0.02070807760357701,0.025255506536724565
YKR009C,0.008098999510162607,0.006816757611605184,0.006023751441650742,0.005022433887311493,0.008440379080850446,0.006151926868203959,0.009317729925924901,0.0056296961976497455,0.0066199344837264825,0.007967651096467241,0.009954573610059712,0.006330951514826348
tL(CAA)K,0.0013485849953056566,0.0023830941243822997,0.002565325632431011,0.0,0.0,0.0,0.0012639787134659404,0.0023269949419553685,0.0022151023516394884,0.0014209980691421396,0.0,0.0023917481398131007
YKR010C,0.005589863667846095,0.007848709292881359,0.00791310477213829,0.008460581521860253,0.011369756100333816,0.014070438280839651,0.010640798855839444,0.008523804356347486,0.007081904422816062,0.011369098187987543,0.011929465477273693,0.012296134637283653
YKR011C,0.03236402104752242,0.048195224660692634,0.050227386147552684,0.02403031142597898,0.05284487550728257,0.040315597110070496,0.05872770558359639,0.04656079999128062,0.040855042699662156,0.03959649410031705,0.05895007016177904,0.038828312428447864
YKR013W,0.21728022154834808,0.5378457259502383,0.541668507287808,0.21301728793199906,0.41766850819902646,0.5363325806514727,0.35709373622152607,0.5176563865211573,0.21846273888173234,0.5404610734318316,0.3970955986695973,0.5468470524229863
YKR014C,0.08150448130888038,0.11534837532600437,0.1184230321578523,0.07107118162561384,0.11986508681958762,0.11711368288069908,0.12092063025490829,0.1341878870278133,0.07845769468265311,0.10994051542720269,0.12542011192547983,0.12057953955235529
YKR015C,0.00023222169175779892,0.0003282884808052895,0.0003533921912798705,9.495506109135088e-05,0.00044403579299764684,0.00019334560189482327,0.0004353055628064137,0.0001602802059977658,7.628659925847881e-05,0.0002446909736868027,0.00046326893306920217,0.0004118507926599628
YKR016W,0.05211096057697308,0.05989144292093006,0.05864023121915783,0.039494451962939936,0.04964303651132827,0.05369213431949845,0.05025108678106694,0.05743369158253964,0.053199529282052994,0.053873069056472496,0.04505632010706583,0.052877398335794766
YKR017C,0.013617449789959069,0.021566337394212494,0.019403255259795336,0.012659667311919158,0.020743221023771734,0.017915801483199042,0.021865891981835518,0.01972863509106677,0.014222151111804282,0.018463730487617337,0.020297637478464546,0.018272644594176202
YKR018C,0.13414481537497433,0.17875150898003128,0.1912005073601244,0.11299544180991075,0.15607444860314237,0.1671459647653815,0.16904846578714536,0.16257678106710258,0.13392710536955024,0.16947721473086486,0.15962856432773403,0.16377310458390326
YKR019C,0.018156395804854234,0.01812617326551497,0.017790584160227167,0.02130789686860924,0.036127343382880636,0.02146500622147221,0.035628399985821194,0.015049285740681593,0.016352861259648067,0.023870793953158585,0.03414181734593099,0.02398035969744157
YKR020W,0.032063650983749185,0.04583156792819774,0.048116384768084226,0.029717752637587188,0.05056146055620713,0.05027726890458236,0.05422729294936609,0.044998564560544144,0.028673586497704462,0.04699914490026051,0.06055366732289822,0.04561889718733725
YKR021W,0.016676536972781077,0.019024023169206022,0.018187677305533,0.015532185018094445,0.02350230064816265,0.02171417219980029,0.024244331650112787,0.017041494794420464,0.020635192751633547,0.021867369750337484,0.02424920992769361,0.02037474454224163
YKR022C,0.028295394909894692,0.03262359892757581,0.03150056315595026,0.031106067177177062,0.03271874926158611,0.037654948083790676,0.034780622316848024,0.033696526588164105,0.03100957461561086,0.03577767957306535,0.03599696772056147,0.03595046260153635
YKR023W,0.010722511072488668,0.014895730271620906,0.013208729818854768,0.011291193948132185,0.016468056435006186,0.01425167146022981,0.014469307725762558,0.013096142678586433,0.01145849674422857,0.013816550151250034,0.015398794146228221,0.013918800652428695
YKR024C,0.011685888236460282,0.026676543767345285,0.025948606314886047,0.022590207282655043,0.030430693099883964,0.03156428563943462,0.021777646402816545,0.028912338059648587,0.010306783803927818,0.0268306872265654,0.024809403836836365,0.03596669941169602
YKR025W,0.023409912922543758,0.027381559304142593,0.027142800239915214,0.02073992746141541,0.03481533060029735,0.03550123455195103,0.02988188385907584,0.027121689031137066,0.021697731402097693,0.03312415257141415,0.0332469713267836,0.03687198014330822
YKR026C,0.071752263179511,0.09079667005150653,0.08268955879010353,0.08050666463695172,0.08327383318126977,0.09890458318803352,0.07773469087815534,0.09038538248226642,0.06617253949478294,0.09333246199526679,0.08363535772417963,0.10306152880750565
tR(ACG)K,0.0,0.0013384501246530725,0.0,0.0,0.0,0.0,0.0028396234110741676,0.0,0.0,0.0,0.0,0.0
YKR027W,0.014090538063854909,0.01705930241538668,0.016964250149947006,0.01403933551234274,0.022973381416522744,0.018330702807870143,0.022275586149492897,0.016503836304053617,0.01585673872929671,0.018887814657742537,0.021616091056611147,0.02048223669086719
YKR028W,0.03950973250434767,0.043595232631557214,0.04634081103303389,0.03691232660547044,0.04226632342947101,0.0448837328743113,0.039175212773186474,0.04080860852917536,0.03851627647887092,0.043585748994688006,0.04027326218917887,0.04520651383411348
YKR029C,0.015460563696182707,0.020554186822797332,0.018965085925472115,0.01447514637081901,0.024967945261622618,0.0213034895685343,0.024286448137309853,0.01977945700662063,0.015387050264067162,0.022380719588988702,0.024165104303475543,0.023789352033498166
YKR030W,0.02238936004530342,0.031135460382114517,0.027590799803734238,0.019802602152835733,0.03360778535958569,0.0327233601738641,0.02718889422733602,0.03157830459963377,0.025902658133080077,0.034566778734748144,0.03155713751164396,0.03297496423041619
YKR031C,0.018153348407102494,0.025746058937144115,0.025807650922558274,0.01799021994389157,0.03258582782187065,0.02384366382580202,0.033848979335575353,0.023833294066959932,0.019095857271367426,0.025421721243900526,0.03068264817395187,0.02464783195857162
YKR034W,0.000590095889087854,0.00020855252742726636,0.000898000861726117,0.00048257844281431473,0.0020059276141394943,0.0008597895268892795,0.002212299989417441,0.0,0.0002907765093400823,0.0001243562878011264,0.0027075770097832142,0.0009418944115165786
YKR035W-A,0.0932316977871682,0.11511738984349923,0.10741618818349424,0.08463267570354996,0.0959147492612621,0.09687675227547422,0.09799532839427028,0.11025066859963804,0.08550530726514771,0.09560369190183168,0.09622292875563529,0.09819207489421523
YKR036C,0.022082820353238556,0.02471438217882186,0.023588385922783457,0.023152893032105114,0.027728957834768735,0.025516397237879112,0.025792155498742784,0.023350971260850645,0.021298101361539333,0.025595427586422012,0.02756196338265397,0.03193406272082254
YKR037C,0.022139270339601197,0.02363235006679114,0.02640147630043582,0.01987460573136261,0.03569529332826239,0.03426937812161871,0.03655005113105678,0.022106451948576,0.023627758417487876,0.032682955590269215,0.0347503487995639,0.03468034802728996
YKR038C,0.05942202635565549,0.07551429506636412,0.07591760543475523,0.056608161700167206,0.09428213346486697,0.08807113216921122,0.08310660041038559,0.07286402911997747,0.06070764882461973,0.08996694025256172,0.09340557463624719,0.09574466772189319
tD(GUC)K,0.0,0.0,0.0014608104295787702,0.0,0.0,0.0015984579101096326,0.0,0.0,0.0,0.001618358912078548,0.0015320046244969034,0.0
