,log2 Fold Change,-log10 P-Value
YJR094W-A,-1.2189397917493243,3.079232067071375
YJR123W,-1.1084160483431604,3.5882473721889827
YJR145C,-1.044780539732434,3.542696515751052
YKL191W,-1.2326055378603957,2.8467505420678876
YKL141W,-1.0498907290156279,3.8732035990279705
YKL120W,-1.7531982074297479,2.719669659537359
YKL060C,-1.0387206767833612,3.194670274896536
YKL029C,-1.0536853555239514,2.212583043758197
YKR057W,-1.5228949738848483,2.360083481426943
YKR066C,-1.2074534879747918,2.5763475681475927
YKR094C,-1.5782059828479966,4.021644028966017
YLL045C,-1.3366737051217599,2.9267302294034336
YLR048W,-1.0119604234643231,2.8922101786547274
YLR058C,-1.2054591728101862,2.5255925681026095
YLR061W,-1.2152813712874961,2.7480167047050696
YLR130C,-1.5646154132950698,3.440701572845386
YLR167W,-1.4337929553864903,4.006980769561423
YLR286C,-1.071555450931083,2.8068279984775892
YLR287C-A,-1.0363723867993506,2.7100120690784415
YLR304C,-1.131810484949051,2.8320995335293877
YLR325C,-1.3939382675398089,3.078043553712729
YLR333C,-1.592427532815218,4.0663853293677406
YLR340W,-1.4373700598213206,4.391453235105552
YLR344W,-1.087224180077163,2.601769761173528
YLR367W,-1.3974880984638194,2.877511955379539
YLR388W,-1.288400523387089,2.0009271770792783
tL(UAA)L,-13.700460166422037,5.915299939627281
YLR441C,-1.271523328474896,4.013526440655739
YLR448W,-1.0894786705177355,3.270145857405235
YLR452C,-1.2753870922149362,2.299243429582747
YML123C,-2.702171164348311,2.42629158750371
YML073C,-1.0715294068886765,2.67059913161787
YML063W,-1.211745046069112,3.618964567289895
YML024W,-1.0548060999766349,2.535885020791901
YMR012W,-1.3971009406646913,3.5689565593404287
YMR116C,-1.5545448752550808,3.3836490092375815
YMR142C,-1.0674867886207988,2.6116799249257223
YMR143W,-1.2763641479540382,3.2562730802115456
YMR230W,-1.4123984567285672,2.271805962466759
YMR242C,-1.4208403841545858,3.6703919787447896
YNL335W,-11.687965081036678,5.915299939627288
YNL302C,-1.2081641203242122,3.1648107068202393
YNL301C,-1.0887007792630008,3.555281988474548
YNL178W,-1.3739614971610155,3.482307439950951
YNL145W,-1.7356140275410683,3.5036832783032335
YNL096C,-1.3377140512231396,4.26823545449532
YNL030W,-1.2325499069528962,2.2110106805602667
YNR009W,-1.0431440660824636,2.1655547210127484
YOL121C,-1.129463915140985,3.2277677845117423
YOL120C,-1.3625432440472285,3.5389413722806533
YOL040C,-1.0294979132239583,2.7047523311606763
YOR063W,-1.0172440951912132,4.2414439009936
YOR096W,-1.1950414606843713,2.5479299370947635
YOR108W,-1.626209014504207,3.296369026557037
YOR182C,-1.1519077051368882,3.486557092476164
YOR293W,-1.1306037924275936,2.442842067001908
YOR312C,-1.314147622226493,2.873441986237144
YOR356W,-1.4669471066022586,2.732806731213829
YOR369C,-1.571532260687075,4.263953806084572
YPL249C-A,-1.122468332796139,3.7038994982460802
YPL220W,-1.2703469064513953,2.793101955190068
YPL198W,-1.072797350651038,5.084214239661153
YPL143W,-1.023798504414753,2.6666041409894015
YPL131W,-1.2349118166473536,3.2231524155869766
YPL090C,-1.0745530987396363,3.84312715856325
YPL079W,-1.7354375582488275,3.4287013037775282
YPL019C,-2.2889166853958596,4.912414961389557
YPR102C,-1.1619998911087452,3.8255734866357938
YPR124W,-1.0638915933368593,2.4506757238452974
YPR132W,-1.138621238573196,2.2100216005647653
