,log2 Fold Change,-log10 P-Value
YBL007C,0.26299412319085,1.8983812044470014
YBL006C,0.34086790344092527,0.8631457350975675
YBL005W,0.05913443809484864,0.4470963478094188
YBL001C,0.4126093112546243,1.646819448003053
YBR001C,0.5809242252042439,1.5316017251610605
YBR002C,0.18089315442917867,0.3309286730369543
YBR003W,0.27455137256815365,0.9576412946524937
YBR004C,0.8863032115185586,2.4656115223262858
YBR005W,0.02428439599029636,0.10720909028153079
YBR006W,1.0724939316115152,1.9976592080994942
YBR007C,0.8619997993460542,1.9287384291781768
YBR008C,0.952886458748851,2.6455869819846187
YBR013C,0.6018526057088825,1.3637735423858781
tT(AGU)B,14.839070874734833,0.658343588061104
YBR014C,0.9711769021219198,2.6789038371115543
YBR016W,0.9500135661223491,2.0329705386939896
YBR018C,1.0607216466327982,2.134621969928138
YBR019C,0.7593274081909673,1.35174554060685
YBR020W,1.065323844400869,1.38383832612712
YBR023C,0.48331630729694613,2.053840923300202
YBR024W,0.7198847564590679,3.1191727168434613
YBR026C,0.32548864516409703,1.2639310941938204
YBR028C,0.2368846086867135,0.7143026002476837
YBR029C,0.10272710191502696,0.6408605358531891
YBR030W,0.23705339182427496,0.6320073768579058
YBR033W,0.7186025242685496,0.6023015592612716
YBR034C,0.05050256002914098,0.08708161756442066
YBR035C,0.23700231841643538,1.4379541920878878
TLC1,0.04156964025616445,0.17526138682209352
YBR036C,0.705190000046555,2.741020284504583
YBR037C,0.31771620439834947,2.5948364101003483
YBR038W,0.42940892963969146,1.4325513822973
YBR039W,0.3425128858064661,1.6829470851648378
YBR041W,0.28018923470188717,1.3762813629472763
YBR042C,0.36398799047528474,1.666909706570805
YBR043C,0.7441987200832323,2.3675803103710673
YBR044C,0.40085545980248827,1.9437910580545263
YBR045C,1.2875666413567122,1.9022056836876782
YBR046C,1.8845722726666974,3.255349140971528
YBR047W,2.206038477079619,2.4131021117691565
YBR049C,0.19133602219779966,0.44670407721164285
YBR050C,0.5215663375253711,0.41326426353651446
YBR052C,0.09305332387992367,0.2630742427995803
YBR053C,0.8040511683558443,1.5982015217315275
YBR054W,0.0377536682900421,0.10833481905771379
YBR055C,0.49920716384165037,1.3712641652763775
YBR056W,0.8216771843557921,1.465883995084581
YBR057C,0.3271938200401806,1.3705849003782973
YBR058C,0.12656068198812048,1.6149216103046884
YBR059C,0.7322845025858681,2.4934157967847215
YBR062C,0.2756411570796348,1.2034903146201672
YBR063C,1.1495178080052924,3.0317044167790552
YBR065C,1.0617873981403896,3.0724192105055184
YBR066C,2.3159720743195176,2.2086573602517796
YBR068C,0.8707345428676752,3.0036454017022822
YBR069C,0.3070601846089226,0.8086020785534874
YBR070C,0.5279050446870031,1.5250045197899469
YBR071W,1.3577019663721122,5.004854845230144
YBR072W,4.67596635594962,4.043246248316026
YBR072C-A,2.973140337531543,0.7441549452534361
YBR073W,0.5237413174161378,2.319142809154939
YBR074W,0.17444574535727803,0.4397307235113235
YBR076W,0.8007025986119504,2.8435759932537765
YBR077C,0.6549678612057281,3.0512867443473755
YBR080C,0.518083429561675,3.7303126589414677
YBR081C,0.3072401409205109,2.644790370342027
tD(GUC)B,12.228649677446661,0.30537256395115603
YBR082C,0.45969248811982083,1.9872344574882115
YBR085C-A,1.3542483006054802,1.875873449032221
YBR089C-A,0.3893395886306351,1.1447268111198157
YBR090C,0.6432760531018749,1.0033595274582694
YBR091C,0.6120636907747814,0.9833746460390437
YBR094W,0.21065458635637097,1.2910289526362442
YBR095C,0.7670289531101595,4.013299301780465
YBR096W,0.3962077819094017,2.6073619894763875
YBR097W,0.41293962843141635,1.9462031712070336
YBR098W,1.1556147977262385,2.8083137399854796
YBR101C,1.1595056649215552,2.9319269448533807
YBR102C,0.4622608508659933,1.7466943816665277
YBR103W,0.3981720795107962,1.7313141724939634
YBR105C,2.076456665518858,1.7779845882730367
YBR107C,0.01855241357969566,0.02751489668331818
YBR108W,0.8695660850518043,1.6280125766506393
YBR109C,0.5490083959873701,2.390970166469776
YBR110W,0.316065064425384,1.9386259105598926
YBR111W-A,0.34814498112519554,1.9660993425625013
YBR112C,0.23153199192353038,1.1220575286287815
YBR114W,0.9578577936101981,2.745453275253301
YBR117C,3.607282891296574,2.383923987055525
YBR119W,0.8996769072135374,2.2191273721298246
YBR122C,0.1361849087179878,1.3627084637670246
YBR123C,0.47356809432451685,2.7951811364683192
YBR125C,0.83730787412982,3.4628463498554805
YBR126C,0.7699010930835043,1.4769055934637754
YBR128C,0.8677668516603715,2.1234428174097446
YBR131W,0.7948897483853332,2.134609833831023
YBR132C,0.43300033511701524,0.5878790155364383
YBR133C,0.38200229795023194,2.861794321604469
YBR135W,0.5684463203095558,1.7349895666105495
YBR136W,0.7786108931702608,2.2174123323554014
